target,auroc
P10275,0.8285568312174055
P03372,0.8356031609713342
Q06187,0.7990847201210288
P01116,0.8595746986604023
P15056,0.7536509543088491
P51531,0.6487869472059196
P00533,0.81083197167756
Q9NWZ3,0.8373427672955974
P51532,0.6812545388525781
P10636,0.7198588448588449
O60885,0.6245999085505258
P01116/P04049,0.8390598290598291
Q92793,0.8581447963800906
P14902,0.5769980506822612
Q07889,0.34740152267461105
Q92918,0.8612288135593221
Q92793/Q09472,0.9430970149253731
Q09472,0.9444444444444443
P36969,0.7970856102003644
Q13422,0.5635570103655211
P36888,0.7135076252723312
P17706,0.8580729166666666
Q9BY41,0.487962962962963
P18031,0.9380392156862745
P09874,0.6009700176366842
P36897,0.5341005967604433
Q00534,0.8458333333333332
P11802,0.6932249322493225
P51531/P51532,0.7278071722516168
P50750,0.7660606060606061
Q02750,0.6593406593406593
O15379,1.0
P98170,0.5858585858585859
Q9UBN7,0.5675925925925925
P49336,0.5514592933947773
P43490,0.5648148148148148
Q9UM73,0.8518518518518517
P01116/Q07889,0.4575757575757575
P25440,0.8771929824561403
Q15059,0.7877492877492878
P37840,0.4761904761904762
Q06124,0.6785185185185186
P30530,0.9595959595959597
Q9NYV4,0.8109161793372319
P40337,0.7687499999999999
Q14004,0.7043650793650794
P06239,0.6023391812865497
P40763,0.2689075630252101
P24941,0.8952380952380953
P49840,1.0
Q9Y2I7,0.46296296296296297
P33981,0.73
Q08881,0.5904761904761905
Q93009,0.5769230769230769
P08581,0.9888888888888889
P15170,0.5256410256410257
Q96SW2,0.07692307692307691
O60674,0.8888888888888888
Q9Y616,0.8472222222222223
Q5S007,0.9333333333333332
O75530,0.49523809523809526
Q16539,0.9166666666666666
P11474,0.3333333333333333
O43924,1.0
O60760,0.9047619047619048
