target,auroc
O15379,1.0
O43924,0.8518518518518517
O60674,0.9652777777777778
O60760,0.8253968253968255
O60885,0.6323731138545953
O75530,0.49523809523809526
P00533,0.7969090413943355
P01116,0.8504104091506558
P01116/P04049,0.8411965811965811
P01116/Q07889,0.4378787878787879
P03372,0.8242637417786117
P06239,0.5555555555555556
P08581,0.9944444444444445
P09874,0.5621693121693122
P10275,0.8170474372692481
P10636,0.7012108262108262
P11474,0.4761904761904762
P11802,0.71869918699187
P14902,0.5840155945419102
P15056,0.7473220310391363
P15170,0.5576923076923076
P17706,0.8598090277777777
P18031,0.9301960784313725
P24941,0.8571428571428572
P25440,0.8623481781376517
P30530,0.9621212121212123
P33981,0.71
P36888,0.7026143790849674
P36897,0.5379369138959932
P36969,0.8010928961748633
P37840,0.5267857142857144
P40337,0.74375
P40763,0.28571428571428564
P43490,0.5596707818930041
P49336,0.5407066052227343
P49840,1.0
P50750,0.7896969696969697
P51531,0.6619954485567133
P51531/P51532,0.69429747207525
P51532,0.6655954974582426
P98170,0.5521885521885522
Q00534,0.8420833333333334
Q02750,0.575091575091575
Q06124,0.7125925925925927
Q06187,0.799389813414019
Q07889,0.32108573320092687
Q08881,0.5714285714285714
Q09472,0.9429253472222223
Q13422,0.5728314238952538
Q14004,0.6964285714285715
Q15059,0.782051282051282
Q16539,0.9166666666666666
Q5S007,0.8666666666666667
Q92793,0.8576923076923078
Q92793/Q09472,0.9396766169154228
Q92918,0.8599929378531073
Q93009,0.5555555555555556
Q96SW2,0.11538461538461535
Q9BY41,0.4884259259259259
Q9NWZ3,0.8497641509433963
Q9NYV4,0.8265107212475634
Q9UBN7,0.5166666666666666
Q9UM73,0.8622685185185185
Q9Y2I7,0.4567901234567901
