target,auroc
O15379,1.0
O43924,0.9259259259259259
O60674,0.9444444444444445
O60760,0.7619047619047619
O60885,0.5574353503022914
O75530,0.4380952380952381
P01116,0.7195793830578628
P01116/P04049,0.8405555555555555
P01116/Q07889,0.48636363636363633
P03372,0.5232637453127926
P09874,0.2676366843033509
P10275,0.5158371651387643
P10636,0.3556559181559182
P11474,0.6547619047619048
P14902,0.38362573099415204
P15170,0.2692307692307692
P17706,0.847222222222222
P18031,0.9229411764705883
P25440,0.8117408906882592
P36969,0.7351548269581056
P37840,0.4858630952380953
P40337,0.765625
P40763,0.37254901960784315
P43490,0.45267489711934156
P51531,0.5863643017793215
P51531/P51532,0.7019400352733687
P51532,0.6244553376906318
P98170,0.6624579124579125
Q00534,0.663125
Q06124,0.6807407407407409
Q09472,0.9066840277777777
Q15059,0.70014245014245
Q92793,0.8231523378582203
Q92793/Q09472,0.9362562189054726
Q92918,0.7420550847457626
Q93009,0.6111111111111112
Q9BY41,0.3085648148148148
Q9NWZ3,0.8195754716981133
Q9UBN7,0.48888888888888893
Q9Y2I7,0.17901234567901236
Q9Y616,0.7083333333333334
