target,auroc
P10275,0.7748621514021033
P03372,0.8188732324678124
Q06187,0.8036409480584972
P01116,0.840499762284308
P15056,0.7522291305186042
P51531,0.6543697848045675
P00533,0.802168436819172
Q9NWZ3,0.8515199161425576
P51532,0.6915305010893246
P10636,0.6978761978761979
O60885,0.6289691612051008
P01116/P04049,0.841025641025641
Q92793,0.8435897435897437
P14902,0.6205653021442495
Q07889,0.5719960278053625
Q92918,0.8426906779661018
Q92793/Q09472,0.9384328358208954
Q09472,0.9468315972222223
P36969,0.7792349726775957
Q13422,0.7081287506819421
P36888,0.7450980392156863
P17706,0.8559027777777778
Q9BY41,0.40509259259259256
P18031,0.9337254901960784
P09874,0.587742504409171
P36897,0.556692242114237
Q00534,0.85125
P11802,0.7176151761517615
P51531/P51532,0.69429747207525
P50750,0.8181818181818182
Q02750,0.6153846153846153
O15379,1.0
P98170,0.5723905723905723
Q9UBN7,0.5634259259259259
P49336,0.5529953917050691
P43490,0.4547325102880659
Q9UM73,0.8692129629629629
P01116/Q07889,0.42424242424242425
P25440,0.8582995951417004
Q15059,0.7293447293447294
P37840,0.5491071428571429
Q06124,0.6459259259259259
P30530,0.9595959595959597
Q9NYV4,0.7836257309941521
P40337,0.7354166666666666
Q14004,0.6706349206349206
P06239,0.4239766081871345
P40763,0.3137254901960784
P24941,0.9142857142857143
P49840,0.9824561403508771
Q9Y2I7,0.4567901234567901
P33981,0.7533333333333333
Q08881,0.5333333333333333
Q93009,0.5512820512820512
P08581,1.0
P15170,0.3653846153846154
Q96SW2,0.07692307692307689
O60674,0.9444444444444443
Q9Y616,0.9722222222222222
Q5S007,0.9
O75530,0.44761904761904764
Q16539,0.8611111111111112
P11474,0.4166666666666667
O43924,0.9259259259259259
O60760,0.8571428571428572
