target,auroc
P10275,0.5173954326807214
P03372,0.5831402787055002
Q06187,0.6840468986384266
P01116,0.6939288111418742
P15056,0.7102461683053788
P51531,0.6630201887118884
P00533,0.7686773783587509
Q9NWZ3,0.8318396226415095
P51532,0.6439905591866377
P10636,0.5386396011396011
O60885,0.6117715795356399
P01116/P04049,0.8173076923076924
Q92793,0.8429110105580694
P14902,0.46354775828460043
Q07889,0.24726911618669312
Q92918,0.7309322033898304
Q92793/Q09472,0.9455845771144279
Q09472,0.9353298611111112
P36969,0.8411657559198543
Q13422,0.4855428259683579
P36888,0.6342592592592592
P17706,0.8527199074074073
Q9BY41,0.36504629629629637
P18031,0.9450980392156861
P09874,0.3461199294532628
P36897,0.46376811594202905
Q00534,0.8458333333333332
P11802,0.7558265582655826
P51531/P51532,0.72663139329806
P50750,0.7890909090909091
Q02750,0.7948717948717948
O15379,1.0
P98170,0.5808080808080809
Q9UBN7,0.4662037037037037
P49336,0.4646697388632873
P43490,0.3724279835390947
Q9UM73,0.6539351851851852
P01116/Q07889,0.5015151515151515
P25440,0.8522267206477733
Q15059,0.7770655270655272
P37840,0.6071428571428572
Q06124,0.728888888888889
P30530,0.9570707070707071
Q9NYV4,0.7563352826510722
P40337,0.7000000000000001
Q14004,0.6746031746031745
P06239,0.6959064327485379
P40763,0.37254901960784315
P24941,0.8761904761904762
P49840,0.8947368421052632
Q9Y2I7,0.6666666666666666
P33981,0.61
Q08881,0.6523809523809524
Q93009,0.6196581196581196
P08581,0.7611111111111111
P15170,0.42948717948717946
Q96SW2,0.24358974358974353
O60674,0.9444444444444445
Q9Y616,0.8472222222222223
Q5S007,0.9499999999999998
O75530,0.44761904761904764
Q16539,0.9166666666666666
P11474,0.6547619047619048
O43924,0.8888888888888888
O60760,0.7301587301587302
