target,auroc
P10275,0.5261377329207515
P03372,0.5679521365890207
Q06187,0.7080559757942512
P01116,0.6997493497776658
P15056,0.7071675583188742
P51531,0.633369265780333
P00533,0.7575118010167029
Q9NWZ3,0.8101415094339623
P51532,0.6411310820624546
P10636,0.5335890960890961
O60885,0.61964639536656
P01116/P04049,0.8192735042735043
Q92793,0.8549773755656109
P14902,0.44873294346978554
Q07889,0.23982125124131082
Q92918,0.7747175141242937
Q92793/Q09472,0.9483830845771144
Q09472,0.935763888888889
P36969,0.8196721311475409
Q13422,0.47408619749045283
P36888,0.6563180827886711
P17706,0.8573495370370369
Q9BY41,0.33125
P18031,0.9368627450980392
P09874,0.3575837742504409
P36897,0.38405797101449274
Q00534,0.8291666666666666
P11802,0.7222222222222223
P51531/P51532,0.7242798353909464
P50750,0.8012121212121213
Q02750,0.6605616605616605
O15379,0.998989898989899
P98170,0.595959595959596
Q9UBN7,0.5467592592592593
P49336,0.5906298003072197
P43490,0.3816872427983539
Q9UM73,0.7337962962962962
P01116/Q07889,0.49393939393939396
P25440,0.8576248313090419
Q15059,0.7742165242165241
P37840,0.6056547619047619
Q06124,0.7600000000000001
P30530,0.9646464646464646
Q9NYV4,0.7504873294346979
P40337,0.725
Q14004,0.6587301587301586
P06239,0.631578947368421
P40763,0.35854341736694684
P24941,0.8793650793650793
P49840,0.9883040935672515
Q9Y2I7,0.8024691358024691
P33981,0.61
Q08881,0.6571428571428571
Q93009,0.5341880341880342
P08581,0.8666666666666667
P15170,0.5192307692307693
Q96SW2,0.2564102564102564
O60674,0.923611111111111
Q9Y616,0.7361111111111112
Q5S007,0.9499999999999998
O75530,0.46666666666666673
Q16539,0.9166666666666666
P11474,0.6785714285714285
O43924,0.8518518518518517
O60760,0.6984126984126985
