target,auroc
P10275,0.5221128614644267
P03372,0.6144190320914986
Q06187,0.7287717356210507
P01116,0.7100804415260412
P15056,0.7063835884733983
P51531,0.663405900911369
P00533,0.7597302971576227
Q9NWZ3,0.8371780109445185
P51532,0.6504163425222602
P10636,0.562906195560238
O60885,0.637012960668024
P01116/P04049,0.813881301555949
Q92793,0.8509237930342266
P14902,0.5265349210539649
Q07889,0.2865754349787963
Q92918,0.7806703911878642
Q92793/Q09472,0.9480765254183369
Q09472,0.9215766190978586
P36969,0.8681550250515767
Q13422,0.5775643058491896
P36888,0.6624577128016406
P17706,0.8427528408471286
Q9BY41,0.4226916289735348
P18031,0.9488264482128438
P09874,0.39498487193920634
P36897,0.5400805287902062
Q00534,0.8623376488162847
P11802,0.7567163751374277
P51531/P51532,0.7594711416221714
P50750,0.7968284099577007
Q02750,0.9904690404690405
O15379,1.0
P98170,0.6017378215654078
Q9UBN7,0.626984126984127
P49336,0.4875124166311906
P43490,0.6853758169934641
Q9UM73,0.8063721001221001
P01116/Q07889,0.5029293913796838
P25440,0.8902264402264404
Q15059,0.8173396315223238
P37840,0.6581196581196581
Q06124,0.7962037962037961
P30530,0.9649982800137599
Q9NYV4,0.7888888888888889
P40337,0.7291310541310542
Q14004,0.6891694725028058
P06239,0.6870039682539683
P40763,0.3188034188034188
P24941,0.9363636363636364
P49840,0.9301587301587301
Q9Y2I7,0.8333333333333334
P33981,0.7663139329805997
Q08881,0.6585858585858586
Q93009,0.7351851851851853
P08581,0.9791666666666666
P15170,0.35802469135802467
Q96SW2,0.25308641975308643
O60674,1.0
Q9Y616,0.8690476190476191
Q5S007,0.9484126984126985
O75530,0.6944444444444445
Q16539,0.8277777777777778
P11474,0.638888888888889
O43924,0.6666666666666666
O60760,0.8055555555555555
