target,auroc
O15379,0.9979797979797981
O43924,0.6296296296296297
O60674,0.9930555555555555
O60760,0.9047619047619048
O60885,0.6205354874765026
O75530,0.48571428571428577
P00533,0.7991898148148149
P01116,0.8394038230276589
P01116/P04049,0.8395726495726495
P01116/Q07889,0.4348484848484849
P03372,0.772581206640019
P06239,0.6695906432748537
P08581,1.0
P09874,0.3315696649029982
P10275,0.6901129780117027
P10636,0.6583139083139083
P11474,0.35714285714285715
P11802,0.726829268292683
P14902,0.6289473684210526
P15056,0.7361101069982648
P15170,0.3974358974358974
P17706,0.8488136574074074
P18031,0.9203921568627451
P24941,0.9142857142857143
P25440,0.8178137651821862
P30530,0.9722222222222222
P33981,0.7733333333333334
P36888,0.7309368191721134
P36897,0.5626598465473146
P36969,0.741712204007286
P37840,0.5267857142857143
P40337,0.5583333333333332
P40763,0.17927170868347342
P43490,0.46296296296296297
P49336,0.5207373271889401
P49840,0.9824561403508772
P50750,0.7854545454545453
P51531,0.6060472977469024
P51531/P51532,0.6878306878306878
P51532,0.63869825708061
P98170,0.6313131313131313
Q00534,0.8529166666666668
Q02750,0.8217338217338218
Q06124,0.7192592592592592
Q06187,0.7924054462934947
Q07889,0.289804700430321
Q08881,0.5904761904761905
Q09472,0.9299045138888888
Q13422,0.5201854882705946
Q14004,0.628968253968254
Q15059,0.7478632478632479
Q16539,0.925925925925926
Q5S007,0.9
Q92793,0.8355203619909503
Q92793/Q09472,0.9530472636815922
Q92918,0.8442796610169493
Q93009,0.5427350427350427
Q96SW2,0.10256410256410255
Q9BY41,0.425462962962963
Q9NWZ3,0.8420073375262054
Q9NYV4,0.7621832358674464
Q9UBN7,0.575925925925926
Q9UM73,0.7233796296296297
Q9Y2I7,0.3580246913580247
