target,auroc
O15379,0.9919191919191919
O43924,0.888888888888889
O60674,0.9444444444444445
O60760,0.7777777777777777
O60885,0.5554285423969922
O75530,0.38095238095238093
P00533,0.7628222585330429
P01116,0.6853797857762117
P01116/P04049,0.8359401709401709
P01116/Q07889,0.49772727272727274
P03372,0.5742041024771074
P06239,0.6783625730994153
P08581,1.0
P09874,0.27777777777777773
P10275,0.5395748382929909
P10636,0.5309343434343434
P11474,0.6071428571428571
P11802,0.7468834688346884
P14902,0.5173489278752437
P15056,0.7042305282436864
P15170,0.3205128205128205
P17706,0.8579282407407408
P18031,0.9358823529411765
P24941,0.8761904761904763
P25440,0.8292847503373819
P30530,0.970959595959596
P33981,0.7399999999999999
P36888,0.6854575163398694
P36897,0.5132139812446718
P36969,0.784335154826958
P37840,0.5632440476190476
P40337,0.7114583333333333
P40763,0.4173669467787115
P43490,0.4012345679012346
P49336,0.598310291858679
P49840,0.8070175438596493
P50750,0.8175757575757575
P51531,0.6024141281058277
P51531/P51532,0.6990005878894768
P51532,0.6384622367465506
P98170,0.5580808080808081
Q00534,0.8264583333333334
Q02750,0.6336996336996337
Q06124,0.66
Q06187,0.7138073625819464
Q07889,0.2379179079774909
Q08881,0.5
Q09472,0.9188368055555557
Q13422,0.464266230223677
Q14004,0.5922619047619048
Q15059,0.7386039886039887
Q16539,0.9351851851851852
Q5S007,0.7833333333333333
Q92793,0.8350678733031675
Q92793/Q09472,0.9396766169154228
Q92918,0.8373940677966102
Q93009,0.6025641025641025
Q96SW2,0.141025641025641
Q9BY41,0.42824074074074076
Q9NWZ3,0.7902777777777779
Q9NYV4,0.6413255360623782
Q9UBN7,0.3898148148148148
Q9UM73,0.7991898148148148
Q9Y2I7,0.5709876543209876
