target,auroc
P10275,0.5164075980604799
P03372,0.6017729218133175
Q06187,0.7090267271810388
P01116,0.7278924406409933
P15056,0.7096286389049548
P51531,0.6100664084853807
P00533,0.7597698801742919
Q9NWZ3,0.8354559748427673
P51532,0.6381989832970225
P10636,0.5067987567987567
O60885,0.5560890108215211
P01116/P04049,0.8347435897435899
Q92793,0.8263197586726999
P14902,0.46345029239766083
Q07889,0.227656405163853
Q92918,0.78222104519774
Q92793/Q09472,0.943407960199005
Q09472,0.9140625
P36969,0.7577413479052822
Q13422,0.47545008183306064
P36888,0.6940359477124183
P17706,0.8511284722222222
Q9BY41,0.3576388888888889
P18031,0.9331372549019608
P09874,0.2716049382716049
P36897,0.5089514066496164
Q00534,0.830625
P11802,0.7493224932249323
P51531/P51532,0.6737213403880071
P50750,0.8127272727272729
Q02750,0.7045177045177046
O15379,1.0
P98170,0.5757575757575758
Q9UBN7,0.43472222222222223
P49336,0.575268817204301
P43490,0.44135802469135804
Q9UM73,0.7262731481481483
P01116/Q07889,0.48181818181818187
P25440,0.8211875843454791
Q15059,0.7207977207977209
P37840,0.511904761904762
Q06124,0.6733333333333332
P30530,0.9848484848484849
Q9NYV4,0.6676413255360624
P40337,0.7479166666666667
Q14004,0.6081349206349206
P06239,0.6461988304093568
P40763,0.3277310924369748
P24941,0.8952380952380953
P49840,0.9005847953216376
Q9Y2I7,0.5308641975308642
P33981,0.6566666666666666
Q08881,0.557142857142857
Q93009,0.5683760683760685
P08581,0.9944444444444445
P15170,0.391025641025641
Q96SW2,0.141025641025641
O60674,0.9583333333333334
Q9Y616,0.736111111111111
Q5S007,0.9500000000000001
O75530,0.41904761904761906
Q16539,0.9351851851851852
P11474,0.6785714285714285
O43924,0.7037037037037037
O60760,0.7301587301587302
