target,auroc
O15379,0.9959595959595959
O43924,0.07407407407407407
O60674,0.986111111111111
O60760,0.7142857142857143
O60885,0.5327947975410252
O75530,0.4761904761904763
P00533,0.7604280137981118
P01116,0.7518527840702521
P01116/P04049,0.83491452991453
P01116/Q07889,0.44696969696969696
P03372,0.567027506529399
P06239,0.6608187134502924
P08581,1.0
P09874,0.28086419753086417
P10275,0.5052449945535344
P10636,0.5681008806008806
P11474,0.6785714285714285
P11802,0.7582655826558266
P14902,0.47095516569200785
P15056,0.7080441488336225
P15170,0.2756410256410256
P17706,0.8504050925925926
P18031,0.9229411764705883
P24941,0.8761904761904762
P25440,0.7739541160593791
P30530,0.9785353535353535
P33981,0.5833333333333334
P36888,0.6998910675381264
P36897,0.5187553282182439
P36969,0.770856102003643
P37840,0.5096726190476191
P40337,0.7760416666666666
P40763,0.29411764705882354
P43490,0.4660493827160494
P49336,0.5153609831029186
P49840,0.8771929824561404
P50750,0.8157575757575758
P51531,0.5828242903341717
P51531/P51532,0.6684303350970017
P51532,0.6326615831517792
P98170,0.5715488215488216
Q00534,0.8322916666666665
Q02750,0.6373626373626374
Q06124,0.705925925925926
Q06187,0.6764498234997479
Q07889,0.22674611055941743
Q08881,0.5761904761904761
Q09472,0.904296875
Q13422,0.47381342062193116
Q14004,0.5882936507936507
Q15059,0.6944444444444443
Q16539,0.925925925925926
Q5S007,0.9500000000000001
Q92793,0.8208898944193063
Q92793/Q09472,0.9409203980099502
Q92918,0.7724223163841808
Q93009,0.5982905982905983
Q96SW2,0.16025641025641024
Q9BY41,0.38634259259259257
Q9NWZ3,0.8212526205450734
Q9NYV4,0.6432748538011696
Q9UBN7,0.40925925925925927
Q9UM73,0.7447916666666666
Q9Y2I7,0.24691358024691357
Q9Y616,0.9027777777777777
