target,auroc
P10275,0.7369198068191678
P03372,0.8071105951207098
Q06187,0.8036157337367624
P01116,0.8590380904438293
P15056,0.752241179872759
P51531,0.6156226294566216
P00533,0.7843477668845317
Q9NWZ3,0.8542452830188679
P51532,0.659967320261438
P10636,0.6686091686091685
O60885,0.6151501295534216
P01116/P04049,0.8458974358974359
Q92793,0.8321266968325792
P14902,0.5187134502923976
Q07889,0.2815292949354518
Q92918,0.8697033898305084
Q92793/Q09472,0.9486940298507464
Q09472,0.9192708333333333
P36969,0.7846994535519126
Q13422,0.5523731587561376
P36888,0.7450980392156863
P17706,0.8619791666666667
Q9BY41,0.4513888888888889
P18031,0.9294117647058823
P09874,0.4338624338624339
P36897,0.5588235294117647
Q00534,0.83
P11802,0.7479674796747967
P51531/P51532,0.6737213403880071
P50750,0.7672727272727273
Q02750,0.7252747252747253
O15379,0.9969696969696971
P98170,0.5656565656565656
Q9UBN7,0.5416666666666666
P49336,0.47465437788018433
P43490,0.5030864197530864
Q9UM73,0.78125
P01116/Q07889,0.42272727272727273
P25440,0.8502024291497975
Q15059,0.7393162393162394
P37840,0.4375
Q06124,0.6533333333333333
P30530,0.962121212121212
Q9NYV4,0.7719298245614035
P40337,0.7562500000000001
Q14004,0.6130952380952381
P06239,0.5350877192982456
P40763,0.23529411764705882
P24941,0.9333333333333333
P49840,1.0
Q9Y2I7,0.5
P33981,0.72
Q08881,0.5571428571428572
Q93009,0.46153846153846156
P08581,1.0
P15170,0.25
Q96SW2,0.07692307692307687
O60674,0.9583333333333334
Q9Y616,0.9583333333333333
Q5S007,0.9
O75530,0.4571428571428572
Q16539,0.9444444444444445
P11474,0.25
O43924,0.8888888888888888
O60760,0.8095238095238095
