target,auroc
P10275,0.5241292884891601
P03372,0.611126573152242
Q06187,0.6980963187090268
P01116,0.7167180552059736
P15056,0.7063241035280509
P51531,0.6247587868141228
P00533,0.7613584785766158
Q9NWZ3,0.8269129979035639
P51532,0.6434368191721133
P10636,0.5407763532763533
O60885,0.5957679215566732
P01116/P04049,0.8365384615384616
Q92793,0.8459276018099547
P14902,0.45360623781676407
Q07889,0.2447864945382324
Q92918,0.8020833333333334
Q92793/Q09472,0.9486940298507461
Q09472,0.9351128472222223
P36969,0.819672131147541
Q13422,0.4743589743589744
P36888,0.6808278867102396
P17706,0.8548900462962964
Q9BY41,0.37754629629629627
P18031,0.9305882352941176
P09874,0.3082010582010582
P36897,0.46717817561807334
Q00534,0.8254166666666666
P11802,0.7422764227642277
P51531/P51532,0.6995884773662552
P50750,0.8103030303030304
Q02750,0.7252747252747253
O15379,1.0
P98170,0.5791245791245792
Q9UBN7,0.5097222222222223
P49336,0.5691244239631336
P43490,0.38425925925925924
Q9UM73,0.7303240740740741
P01116/Q07889,0.4833333333333334
P25440,0.8522267206477734
Q15059,0.767094017094017
P37840,0.5758928571428571
Q06124,0.7125925925925927
P30530,0.9671717171717171
Q9NYV4,0.7017543859649124
P40337,0.7770833333333332
Q14004,0.6468253968253969
P06239,0.6871345029239766
P40763,0.29971988795518206
P24941,0.8761904761904762
P49840,0.9473684210526315
Q9Y2I7,0.7037037037037037
P33981,0.6233333333333334
Q08881,0.6285714285714286
Q93009,0.5641025641025641
P08581,0.8944444444444445
P15170,0.5
Q96SW2,0.2051282051282051
O60674,0.9652777777777778
Q9Y616,0.7638888888888888
Q5S007,0.9499999999999998
O75530,0.5333333333333333
Q16539,0.9166666666666666
P11474,0.7619047619047619
O43924,0.8148148148148149
O60760,0.7142857142857143
