target,auroc
P10275,0.5412656525636947
P03372,0.583182688875459
Q06187,0.6895335350479073
P01116,0.7101633945800824
P15056,0.7039323067283595
P51531,0.6579630295045314
P00533,0.7644732661583152
Q9NWZ3,0.8398584905660377
P51532,0.645806100217865
P10636,0.5296069671069671
O60885,0.6034903215973174
P01116/P04049,0.8264529914529914
Q92793,0.8445701357466064
P14902,0.45711500974658864
Q07889,0.2456140350877193
Q92918,0.769774011299435
Q92793/Q09472,0.9440298507462687
Q09472,0.9301215277777777
P36969,0.8120218579234972
Q13422,0.469176213857065
P36888,0.6614923747276689
P17706,0.8501157407407408
Q9BY41,0.3594907407407408
P18031,0.9352941176470587
P09874,0.34920634920634913
P36897,0.42071611253196933
Q00534,0.8325
P11802,0.7211382113821138
P51531/P51532,0.7448559670781894
P50750,0.8266666666666667
Q02750,0.7203907203907204
O15379,1.0
P98170,0.5808080808080809
Q9UBN7,0.41435185185185186
P49336,0.6113671274961597
P43490,0.3436213991769548
Q9UM73,0.6157407407407408
P01116/Q07889,0.4409090909090909
P25440,0.8522267206477733
Q15059,0.7699430199430202
P37840,0.6041666666666666
Q06124,0.7451851851851852
P30530,0.9494949494949495
Q9NYV4,0.7680311890838206
P40337,0.7125
Q14004,0.6825396825396824
P06239,0.6257309941520467
P40763,0.3501400560224089
P24941,0.8761904761904762
P49840,0.9473684210526315
Q9Y2I7,0.8395061728395062
P33981,0.5466666666666666
Q08881,0.6428571428571429
Q93009,0.6367521367521367
P08581,0.85
P15170,0.4166666666666667
Q96SW2,0.23076923076923075
O60674,0.951388888888889
Q9Y616,0.8611111111111112
Q5S007,0.9499999999999998
O75530,0.49523809523809526
Q16539,0.9166666666666666
P11474,0.7142857142857143
O43924,0.40740740740740744
O60760,0.7301587301587302
