target,auroc
P10275,0.4982474912519159
P03372,0.5728765758028775
Q06187,0.6773071104387292
P01116,0.756491735883883
P15056,0.7124421631000578
P51531,0.5807082684553041
P00533,0.7561274509803921
Q9NWZ3,0.8421383647798742
P51532,0.6291394335511983
P10636,0.5979506604506605
O60885,0.5305593659503125
P01116/P04049,0.8367948717948718
Q92793,0.824660633484163
P14902,0.45087719298245615
Q07889,0.2224428997020854
Q92918,0.7738347457627119
Q92793/Q09472,0.941231343283582
Q09472,0.9029947916666667
P36969,0.780327868852459
Q13422,0.4811783960720131
P36888,0.7083333333333334
P17706,0.8480902777777776
Q9BY41,0.3909722222222223
P18031,0.9311764705882353
P09874,0.2764550264550264
P36897,0.5281329923273657
Q00534,0.843125
P11802,0.7560975609756097
P51531/P51532,0.6666666666666666
P50750,0.7818181818181817
Q02750,0.6593406593406593
O15379,1.0
P98170,0.5732323232323232
Q9UBN7,0.4222222222222222
P49336,0.5460829493087558
P43490,0.5
Q9UM73,0.7586805555555556
P01116/Q07889,0.40454545454545454
P25440,0.8036437246963563
Q15059,0.702991452991453
P37840,0.5334821428571429
Q06124,0.6688888888888889
P30530,0.9810606060606061
Q9NYV4,0.6491228070175439
P40337,0.759375
Q14004,0.5922619047619048
P06239,0.6754385964912281
P40763,0.29411764705882354
P24941,0.8761904761904762
P49840,0.8947368421052633
Q9Y2I7,0.14814814814814814
P33981,0.75
Q08881,0.5714285714285714
Q93009,0.641025641025641
P08581,1.0
P15170,0.24999999999999997
Q96SW2,0.17307692307692307
O60674,1.0
Q9Y616,0.9583333333333333
Q5S007,0.95
O75530,0.5428571428571429
Q16539,0.9444444444444445
P11474,0.7142857142857143
O43924,0.0
O60760,0.7142857142857143
